printer_id,printer_name,cartridges,parts
400000030996,Xerox Digital Color Press DC700,"[""400000031363"", ""400000030959"", ""400000031600"", ""400000031599"", ""400000030958"", ""400000032968"", ""400000030960"", ""400000031925"", ""400000031926"", ""400000031598"", ""400000031362"", ""400000031110"", ""400000031597"", ""400000032970"", ""400000032969"", ""400000031924"", ""400000030957"", ""400000031927"", ""400000032967"", ""400000031361""]","[""400000032577"", ""400000031840"", ""400000033573"", ""400000033580"", ""400000031844"", ""400000032107"", ""400000031841"", ""400000032516"", ""400000031839"", ""400000031836"", ""400000032104"", ""400000033581"", ""400000032151"", ""400000033575"", ""400000032576"", ""400000033578"", ""400000031843"", ""400000031837"", ""400000032150"", ""400000033579"", ""400000032581"", ""400000031838"", ""400000032629"", ""400000032121"", ""400000031842"", ""400000032108"", ""400000032149""]"
400000032469,Canon ImagePress C800,"[""400000031828"", ""400000031827"", ""400000031826"", ""400000031829""]","[""400000032683"", ""400000032147"", ""400000032148"", ""400000032684""]"
400000026236,Kyocera Ecosys P2040dw,"[""400000030408"", ""400000024267""]","[""400000024174"", ""400000024601""]"
400000026196,Kyocera FS-1016MFP,"[""400000004750"", ""400000030420"", ""400000022931""]","[""400000030644""]"
400000026922,Xerox WorkCentre 3335,"[""400000026923"", ""400000029761"", ""400000029760"", ""400000030480""]",[]
400000028350,HP LaserJet 6L,"[""400000028349"", ""400000030371"", ""400000020142""]","[""400000020431"", ""400000002831"", ""400000011759"", ""400000033097""]"
400000028835,HP LaserJet Ultra M230sdn,"[""400000030204"", ""400000028842""]","[""400000030635""]"
400000031020,Konica Minolta bizhub C754e,"[""400000033178"", ""400000033051"", ""400000032909"", ""400000033177""]","[""400000030887"", ""400000030907"", ""400000030894"", ""400000030728"", ""400000030897"", ""400000033730"", ""400000033724"", ""400000031615"", ""400000031609"", ""400000031345"", ""400000031364"", ""400000030664"", ""400000030886""]"
400000029502,Canon iR 1210,"[""400000030512""]","[""400000022452""]"
400000027274,Brother DCP-7045NR,"[""400000017384"", ""400000030307"", ""400000018695""]","[""400000023678""]"
400000026474,HP LaserJet M1319f MFP,"[""200000000402"", ""400000013234"", ""400000011519"", ""400000005168"", ""400000012388"", ""400000011518"", ""400000013499""]","[""400000030633"", ""400000015958"", ""400000009229"", ""400000002831"", ""400000016407"", ""400000021558"", ""400000009931""]"
400000028033,Lexmark Optra E210,"[""400000030428"", ""400000027327""]",[]
400000033468,Konica Minolta Bizhub 306,[],"[""400000030896""]"
400000026511,HP LaserJet 5000,"[""400000024112"", ""400000030218""]",[]
400000028516,Canon i-SENSYS MF418x,"[""400000015223"", ""400000030202"", ""400000026131"", ""400000015221"", ""400000023293""]","[""400000015958"", ""400000002831"", ""400000021214"", ""400000013502""]"
400000033817,Canon VarioPrint VP140,[],"[""400000032686"", ""400000032687""]"
400000032677,Canon VarioPrint VP135,[],"[""400000032686"", ""400000032687"", ""400000032688""]"
400000026175,Kyocera Mita FS-3830,"[""400000026188"", ""400000030426""]",[]
400000028881,HP LaserJet P1505n,"[""400000026129"", ""400000003115"", ""400000030274"", ""400000015579""]","[""400000012999"", ""400000014883"", ""400000009850"", ""400000030312"", ""400000030632"", ""400000017602"", ""400000022453"", ""400000030165"", ""400000030017"", ""400000030314"", ""400000030021""]"
400000033470,Konica Minolta bizhub 3301p,[],[]
400000028070,Brother FAX-2825R,"[""400000024237"", ""400000030303""]","[""400000030642"", ""400000023678""]"
400000026159,Kyocera FS-1118MFP,"[""400000004753"", ""400000020053"", ""400000030421""]",[]
400000026393,Canon LBP810,"[""200000000410"", ""200000001172"", ""400000018339"", ""400000005340"", ""400000006296""]","[""400000022450"", ""400000002831"", ""400000011759"", ""400000033097""]"
400000033607,HP LaserJet 135a,[],"[""400000033603"", ""400000027145""]"
400000032415,Konica Minolta Bizhub PRO 1051,"[""400000031551""]","[""400000032173"", ""400000031932"", ""400000031868"", ""400000031615"", ""400000032908"", ""400000031866"", ""400000031824""]"
400000027060,HP LaserJet Pro M1536,"[""400000014981"", ""400000015579"", ""400000026499"", ""400000030274"", ""400000030271"", ""400000030403"", ""400000026129""]","[""400000012999"", ""400000009850"", ""400000017602"", ""400000022453"", ""400000030165"", ""400000030017"", ""400000030022"", ""400000030314"", ""400000030021""]"
400000033451,Konica Minolta bizhub PRO C500,[],"[""400000033186"", ""400000033730"", ""400000031931""]"
400000030984,Ricoh FT4015,"[""400000005764""]",[]
400000027222,Pantum P2200,"[""400000027209"", ""400000030431""]","[""400000030952"", ""400000025307"", ""400000027262"", ""400000029060"", ""400000033102""]"
400000031067,Konica Minolta bizhub 652,[],"[""400000030895"", ""400000030894"", ""400000033730"", ""400000033724"", ""400000031615""]"
400000028768,HP Color LaserJet Enterprise CM4540fksm MFP,"[""400000030582"", ""400000028648"", ""400000028646"", ""400000028649"", ""400000028647""]","[""400000026157"", ""400000029033"", ""400000016907"", ""400000022933""]"
400000026199,Kyocera FS-820,"[""400000004750"", ""400000030420"", ""400000022931""]","[""400000030644""]"
400000028729,Canon i-SENSYS MF8550Cdn,"[""400000032752"", ""400000030570"", ""400000018143"", ""400000032754"", ""400000020487"", ""400000018145"", ""400000032753"", ""400000032755"", ""400000018144""]","[""400000015427"", ""400000030612"", ""400000022933""]"
400000027100,Canon i-SENSYS MF4870dn,"[""400000014981"", ""400000014786"", ""400000030514""]","[""400000012999"", ""400000014883"", ""400000009850"", ""400000017602"", ""400000030165"", ""400000030021""]"
400000030113,Brother HL-5240,"[""400000030116"", ""400000030111""]",[]
400000033395,Konica Minolta 7135,[],"[""400000031820""]"
400000027933,HP Color LaserJet CP1515n,"[""400000016596"", ""400000016957"", ""400000030579"", ""400000016081"", ""400000015968"", ""400000016080""]","[""400000015427"", ""400000016907"", ""400000029033"", ""400000016908"", ""400000026157"", ""400000011107"", ""400000022933""]"
400000030118,Brother HL-5340DRT,"[""400000030117""]",[]
400000028981,Canon FC 228,"[""400000027202"", ""400000030159"", ""400000029970"", ""400000027203""]","[""400000023565""]"
400000032369,Konica Minolta Bizhub C250,[],"[""400000031817"", ""400000030896""]"
400000028926,Brother MFC-9650,"[""400000028905"", ""400000029972""]","[""400000023607""]"
400000026983,Xerox CopyCentre C118,"[""400000020245"", ""400000005778""]",[]
400000026798,Xerox WorkCentre M20i,"[""400000030543"", ""400000026800""]",[]
400000033166,Xerox WorkCentre M20i,[],[]
400000028947,Brother HL-2130,"[""400000020352"", ""400000030500"", ""400000030503"", ""400000030305"", ""400000030504""]","[""400000027142""]"
400000033387,Konica Minolta bizhub 20,[],[]
400000031021,Konica Minolta bizhub C759,[],"[""400000030887"", ""400000030894"", ""400000030728"", ""400000030897"", ""400000032570"", ""400000033724"", ""400000031615"", ""400000030664"", ""400000030907"", ""400000030886""]"
400000028935,Brother MFC-9800,"[""400000030498"", ""400000030499"", ""400000028905"", ""400000029972""]","[""400000023607""]"
400000028545,Canon i-SENSYS MF4320d,"[""400000030513"", ""400000013234"", ""400000012388"", ""400000013499""]","[""400000002831"", ""400000015958"", ""400000016407""]"
400000026215,Kyocera Mita FS-1040,"[""400000019401"", ""400000019125"", ""400000024183"", ""400000016872""]","[""400000023832""]"
400000029995,Xerox Phaser 3450DN,"[""200000001638""]",[]
400000026507,Canon LaserBase MF6530,"[""400000030516"", ""400000027303""]","[""400000020431""]"
400000026444,Canon LaserBase MF5750,"[""400000012250"", ""200000001808"", ""400000026727"", ""400000030270""]","[""400000011757"", ""400000015958"", ""400000002831"", ""400000010374"", ""400000033095""]"
400000026643,HP LaserJet Enterprise M506dn,"[""400000030373"", ""400000026642"", ""400000030372""]","[""400000029975"", ""400000033101"", ""400000029976"", ""400000029977"", ""400000024837"", ""400000021558""]"
400000026537,HP LaserJet M2727nf MFP,"[""400000002772"", ""400000018130"", ""400000015428"", ""400000003099""]","[""400000015958"", ""400000011758"", ""200000003556"", ""400000011851"", ""400000002831"", ""400000021214"", ""400000025157"", ""400000021698"", ""400000015038""]"
400000028585,Canon i-SENSYS MF4380d,"[""400000030513"", ""400000013234"", ""400000012388"", ""400000013499""]","[""400000002831"", ""400000015958"", ""400000016407""]"
400000026171,Kyocera Mita FS-1800+,"[""400000026173"", ""400000030423""]",[]
400000028826,HP LaserJet Pro M104a,"[""400000030273"", ""400000027258"", ""400000026498"", ""400000030392""]","[""400000030344"", ""400000030635"", ""400000025158"", ""400000027144""]"
400000033398,Konica Minolta Bizhub 361,[],"[""400000031820"", ""400000030896""]"
400000026219,Kyocera Ecosys FS-1120MFP,"[""400000019401"", ""400000019125"", ""400000024183"", ""400000016872""]","[""400000030644"", ""400000024601"", ""400000023832"", ""400000030643""]"
400000026879,Xerox Phaser 3052,"[""400000026880"", ""400000029754""]","[""400000030019""]"
400000029799,Kyocera TASKalfa 400ci,"[""400000030601""]",[]
400000026258,Kyocera FS-4020dn,"[""400000026259"", ""400000030417""]","[""400000024174"", ""400000024601""]"
400000033254,Canon ImagePress C270,"[""400000033045"", ""400000033046"", ""400000033047"", ""400000033048""]","[""400000033193"", ""400000033195"", ""400000033194""]"
400000026873,Samsung SL-M2620,"[""400000025992"", ""400000030464""]","[""400000030024""]"
400000026787,Xerox WorkCentre PE120i,"[""400000030544"", ""400000023174""]","[""400000014982"", ""400000021215""]"
400000026470,HP LaserJet 3050,"[""200000000402"", ""400000013234"", ""400000011519"", ""400000005168"", ""400000012388"", ""400000011518"", ""400000013499""]","[""400000030633"", ""400000015958"", ""400000009229"", ""400000002831"", ""400000021698"", ""400000033096"", ""400000016407"", ""400000021558"", ""400000009931""]"
400000029482,Konica Minolta bizhub C220,"[""400000018811"", ""400000012767"", ""400000018810"", ""400000029489""]","[""400000021871"", ""400000016173"", ""400000030895"", ""400000024540"", ""400000030894"", ""400000030976"", ""400000011450"", ""400000032570"", ""400000031615"", ""400000030896"", ""400000013494"", ""400000032257"", ""400000030661""]"
400000026827,Samsung SCX-4725FN,"[""400000030453"", ""400000030452"", ""400000015225""]","[""400000030640"", ""400000025156"", ""400000021215""]"
400000033388,Konica Minolta F+ imaging M60ade,[],[]
400000032425,Konica Minolta AccurioPrint C4065P,"[""400000032832"", ""400000032833"", ""400000032831"", ""400000024198""]","[""400000033639"", ""400000032870"", ""400000033721"", ""400000032481"", ""400000031931"", ""400000033724"", ""400000033632"", ""400000033638"", ""400000033182"", ""400000031871"", ""400000033729"", ""400000033631"", ""400000031820"", ""400000031929"", ""400000033635"", ""400000033722"", ""400000033713"", ""400000033633"", ""400000031802"", ""400000033183"", ""400000033184"", ""400000031420"", ""400000031870"", ""400000031422"", ""400000033720"", ""400000033701"", ""400000033636"", ""400000031469"", ""400000031819"", ""400000031516"", ""400000032836"", ""400000031471""]"
400000026660,Samsung ML-1710,"[""400000030435"", ""400000012655"", ""400000026132""]","[""400000022273"", ""200000001644"", ""400000027146""]"
400000033299,Xerox WorkCentre 4595,[],"[""400000033196""]"
400000033410,Konica Minolta bizhub 7616,[],[]
400000032681,Konica Minolta Bizhub C3850,"[""400000032479"", ""400000032478"", ""400000032480"", ""400000032477""]","[""400000030896""]"
400000027768,HP Color LaserJet 1600,"[""400000027165"", ""400000027163"", ""400000027162"", ""400000030574"", ""400000027164""]","[""400000024216"", ""400000020609"", ""400000022933""]"
400000028720,Canon i-SENSYS MF9280Cdn,"[""400000030567"", ""400000028717"", ""400000028718"", ""400000028708"", ""400000028719""]","[""400000002802"", ""400000022933""]"
400000027241,Panasonic KX-MB1900,"[""400000016460"", ""400000023774"", ""400000018136""]",[]
400000026906,Samsung SCX-5637,"[""400000020350"", ""400000030457"", ""400000030456""]","[""400000022448"", ""400000024172""]"
400000028939,Brother MFC-9880,"[""400000028905"", ""400000029972""]","[""400000023607""]"
400000033818,Canon ImagePress C700i,[],"[""400000032684""]"
400000026213,Kyocera FS-1024MFP,"[""400000021431"", ""400000013261"", ""400000020244""]","[""400000030644""]"
400000026973,Oki B2520 MFP,"[""400000026971"", ""400000030524"", ""400000030525"", ""400000026970""]",[]
400000032633,Konica Minolta Bizhub 551i,[],"[""400000021871"", ""400000031922"", ""400000032570"", ""400000032554"", ""400000032571""]"
400000033399,Konica Minolta AccurioPress 7120,[],"[""400000031923""]"
400000027265,Panasonic KX-MB2051,"[""400000016460"", ""400000023774"", ""400000018136""]",[]
400000033505,Konica Minolta Bizhub PRO 1052,[],"[""400000032908"", ""400000033700"", ""400000033724""]"
400000032660,Konica Minolta Bizhub 25e,[],"[""400000016173"", ""400000031427"", ""400000031426"", ""400000032570""]"
400000026397,HP LaserJet Enterprise M608dn,"[""400000030517"", ""400000030382"", ""400000026427""]",[]
400000028577,Canon i-SENSYS MF4340d,"[""400000030513"", ""400000013234"", ""400000012388"", ""400000013499""]","[""400000002831"", ""400000015958"", ""400000016407""]"
400000033815,Canon VarioPrint VP125,[],[]
400000032637,Xerox WorkCentre 7530,"[""400000032575"", ""400000032555"", ""400000031939"", ""400000031937"", ""400000031938"", ""400000031936""]","[""400000031851"", ""400000032567"", ""400000032574"", ""400000033247"", ""400000031850"", ""400000032562"", ""400000031853"", ""400000033246"", ""400000033245"", ""400000031852""]"
400000026676,Xerox WorkCentre PE16e,"[""200000001141"", ""400000012655"", ""400000026132""]","[""400000022273"", ""400000027146""]"
400000028860,Samsung SF-650,"[""400000015226"", ""400000030444"", ""400000030445""]","[""400000027147"", ""400000030638"", ""400000021245""]"
400000026882,Xerox WorkCentre 3215I,"[""400000029754"", ""400000027306""]",[]
400000028901,Brother HL-1270,"[""400000030498"", ""400000030499"", ""400000028905"", ""400000029972""]","[""400000023607""]"
400000027251,Oki MB492dn,"[""400000026650"", ""400000030432""]",[]
400000026451,HP LaserJet Pro MFP M28w,"[""400000026217"", ""400000030393""]","[""400000017602"", ""400000026018"", ""400000033100"", ""400000030345""]"
400000033126,Xerox WorkCentre 7428,[],[]
400000028909,Brother HL-P2500,"[""400000028905"", ""400000029972""]","[""400000023607""]"
400000026937,Samsung ProXpress SL-M4030,"[""400000030463"", ""400000026925""]",[]
400000026982,Xerox WorkCentre M118,"[""400000020245"", ""400000005778""]",[]
400000028891,HP LaserJet Pro MFP M225dw,"[""400000030394"", ""400000019120"", ""400000030395"", ""400000020133"", ""400000021216"", ""400000030363""]","[""400000014883"", ""400000009850"", ""400000017602"", ""400000030165"", ""400000030017""]"
400000029486,Konica Minolta bizhub C364,"[""400000033785"", ""400000033786"", ""400000017405"", ""400000017406"", ""400000017407"", ""400000033787"", ""400000033784"", ""400000017404""]","[""400000021871"", ""400000024540"", ""400000032568"", ""400000030896"", ""400000030661"", ""400000032571"", ""400000031918"", ""400000030895"", ""400000030894"", ""400000032500"", ""400000031615"", ""400000030898"", ""400000032569"", ""400000030946"", ""400000032570"", ""400000030906"", ""400000031611"", ""400000031920"", ""400000031520"", ""400000030888"", ""400000031222"", ""400000030945"", ""400000031919""]"
400000027252,Oki MB562dnw,"[""400000026650"", ""400000030432""]",[]
400000026808,Samsung Xpress SL-M2070,"[""400000022914"", ""400000030465"", ""400000026134""]","[""400000016877"", ""400000030023"", ""400000033110"", ""400000030639""]"
400000026472,HP LaserJet 3055,"[""200000000402"", ""400000013234"", ""400000011519"", ""400000005168"", ""400000012388"", ""400000011518"", ""400000013499""]","[""400000030633"", ""400000015958"", ""400000009229"", ""400000002831"", ""400000021698"", ""400000033096"", ""400000016407"", ""400000021558"", ""400000009931""]"
400000030109,Brother HL-1202R,"[""400000030106""]",[]
400000029533,Xerox Phaser 7500,"[""400000029535"", ""400000029534"", ""400000030563"", ""400000029536"", ""400000029537""]","[""400000022372"", ""400000022371"", ""400000033246"", ""400000022369"", ""400000022370""]"
400000028915,Brother FAX 8350,"[""400000028905"", ""400000029972""]","[""400000023607""]"
400000028353,HP LaserJet 3310mfp,"[""400000030364"", ""200000000393""]","[""400000015958""]"
400000028126,Brother HL-2070NR,"[""400000024237"", ""400000030506"", ""400000030303""]","[""400000030642"", ""400000023678""]"
400000028811,Canon i-SENSYS MF249dw,"[""400000028813"", ""400000030324""]","[""400000017602"", ""400000030314"", ""400000030017"", ""400000009850""]"
400000032401,Xerox Color 550,"[""400000031935"", ""400000031439"", ""400000031444"", ""400000031440"", ""400000030953"", ""400000032351"", ""400000031441"", ""400000032348"", ""400000030954"", ""400000032346"", ""400000031442"", ""400000032345"", ""400000030955"", ""400000030956"", ""400000032347"", ""400000032975"", ""400000032974"", ""400000032352"", ""400000032349"", ""400000031437"", ""400000031443"", ""400000031572"", ""400000031571"", ""400000031570"", ""400000031569"", ""400000032350"", ""400000031438"", ""400000032977"", ""400000032976""]","[""400000031573"", ""400000032577"", ""400000031576"", ""400000031840"", ""400000033573"", ""400000031854"", ""400000032557"", ""400000032875"", ""400000031844"", ""400000032003"", ""400000033704"", ""400000032107"", ""400000031841"", ""400000031972"", ""400000031574"", ""400000031943"", ""400000031942"", ""400000031974"", ""400000032516"", ""400000031839"", ""400000031941"", ""400000031836"", ""400000031940"", ""400000032104"", ""400000032873"", ""400000032151"", ""400000032576"", ""400000031973"", ""400000031575"", ""400000032874"", ""400000032002"", ""400000031843"", ""400000031837"", ""400000032150"", ""400000032872"", ""400000032581"", ""400000032109"", ""400000031971"", ""400000031838"", ""400000031975"", ""400000032121"", ""400000031842"", ""400000032108"", ""400000032149""]"
400000026401,HP LaserJet 3330mfp,"[""200000000393"", ""400000005341"", ""400000012992"", ""400000014970"", ""400000030364"", ""400000013500"", ""400000011524""]","[""400000011757"", ""400000015958"", ""400000011851"", ""400000002831"", ""400000021214"", ""400000025157"", ""400000010374""]"
400000029743,Samsung SL-M4075FR,"[""400000029744""]",[]
400000029765,Brother DCP-L2560DWR,"[""400000023506"", ""400000030323"", ""400000030269"", ""400000029773""]",[]
400000028897,Brother HL-1230,"[""400000030498"", ""400000030499"", ""400000028905"", ""400000029972""]","[""400000023607""]"
400000029034,HP Color LaserJet 9500hdn,"[""400000029470"", ""400000030560"", ""400000029471"", ""400000029472"", ""400000029469""]","[""400000018149""]"
400000026278,Kyocera Ecosys M3655idn,"[""400000030412"", ""400000024088""]","[""400000030648"", ""400000024174"", ""400000030652"", ""400000030647"", ""400000030649"", ""400000024601"", ""400000033383""]"
400000026421,Canon LaserBase MF5730,"[""400000012250"", ""400000004892"", ""200000001808"", ""400000026727"", ""400000030270""]","[""400000011757"", ""400000015958"", ""400000002831"", ""400000010374""]"
400000033384,Konica Minolta/Develop Ineo 501,[],[]
400000026608,HP LaserJet Pro M1217nfw MFP,"[""400000013848"", ""400000030272"", ""400000015579"", ""400000030518"", ""400000030274"", ""400000026129"", ""400000030363"", ""400000026130""]","[""400000012999"", ""400000014883"", ""400000009850"", ""400000030312"", ""400000030020"", ""400000030632"", ""400000017602"", ""400000022453"", ""400000030165"", ""400000030017"", ""400000026157"", ""400000030314"", ""400000030021""]"
400000026222,Kyocera Ecosys FS-1025MFP,"[""400000016878"", ""400000033800"", ""400000024184"", ""400000030405""]","[""400000018342""]"
400000027766,HP Color LaserJet 2605,"[""400000027165"", ""400000027163"", ""400000027162"", ""400000030574"", ""400000027164""]","[""400000024216"", ""400000020609"", ""400000022933""]"
400000031032,Konica Minolta bizhub 284e,[],"[""400000021871"", ""400000016173"", ""400000030895"", ""400000030894"", ""400000030888"", ""400000030897"", ""400000032570"", ""400000033724"", ""400000032568"", ""400000031615"", ""400000030896"", ""400000031222"", ""400000030898"", ""400000030906"", ""400000031611"", ""400000032571""]"
400000026979,Xerox WorkCentre 5020,"[""400000019958"", ""400000030496"", ""400000022463""]",[]
400000031026,Konica Minolta bizhub PRESS C1100,"[""400000033322"", ""400000033319"", ""400000033321"", ""400000031473"", ""400000030669"", ""400000030667"", ""400000030666"", ""400000030665"", ""400000024363"", ""400000031472"", ""400000024364"", ""400000033320"", ""400000024348"", ""400000030668""]","[""400000031514"", ""400000033742"", ""400000031365"", ""400000030971"", ""400000031512"", ""400000031511"", ""400000033730"", ""400000032258"", ""400000033724"", ""400000030949"", ""400000031615"", ""400000033720"", ""400000030970"", ""400000031434"", ""400000031429"", ""400000031513""]"
400000033753,Pantum M7100DN,"[""400000033642""]","[""400000032005""]"
400000033653,Xerox Versalink B7025,[],"[""400000033573""]"
400000032453,Konica Minolta Bizhub Pro C65hc,[],"[""400000030671"", ""400000033187"", ""400000031931"", ""400000033724"", ""400000031871"", ""400000031823"", ""400000033189"", ""400000031431"", ""400000033729"", ""400000030670"", ""400000033730"", ""400000031803"", ""400000033700"", ""400000033186"", ""400000033725"", ""400000030673"", ""400000033720"", ""400000033701"", ""400000033346"", ""400000031819"", ""400000031934"", ""400000031115"", ""400000033192"", ""400000033185"", ""400000033191"", ""400000033188"", ""400000032838"", ""400000030672""]"
400000027873,HP Color LaserJet Pro M275,"[""400000020605"", ""400000020608"", ""400000020606"", ""400000030583"", ""400000020607""]","[""400000029033"", ""400000016907"", ""400000016908"", ""400000022933""]"
400000033539,Konica Minolta C3110,[],[]
400000031022,Konica Minolta bizhub PRESS C1085,"[""400000033322"", ""400000033319"", ""400000033321"", ""400000031473"", ""400000030669"", ""400000030667"", ""400000030666"", ""400000024363"", ""400000031472"", ""400000024364"", ""400000033320"", ""400000024348"", ""400000030668""]","[""400000031514"", ""400000033742"", ""400000031365"", ""400000030971"", ""400000031512"", ""400000031511"", ""400000033730"", ""400000032258"", ""400000033724"", ""400000030949"", ""400000031615"", ""400000033720"", ""400000030970"", ""400000031434"", ""400000031429"", ""400000031513""]"
400000029498,Canon iR 1018,"[""400000030511""]","[""400000009229""]"
400000033816,Canon VarioPrint VP130,[],"[""400000032686"", ""400000032687""]"
400000029542,Kyocera FS-C5250,"[""400000022456"", ""400000024440"", ""400000022457"", ""400000029787"", ""400000021218""]","[""400000021249"", ""400000021251"", ""400000021250"", ""400000021248""]"
400000030981,Ricoh Aficio SP111,"[""400000024916""]","[""400000030061"", ""400000030346""]"
400000027238,Pantum M6500,"[""400000027209"", ""400000030431""]","[""400000030952"", ""400000025307"", ""400000027262"", ""400000029060"", ""400000033102""]"
400000031018,Konica Minolta bizhub C654e,"[""400000033178"", ""400000032909"", ""400000033051"", ""400000033179"", ""400000033177""]","[""400000030887"", ""400000030907"", ""400000030894"", ""400000030728"", ""400000030897"", ""400000033730"", ""400000033724"", ""400000031615"", ""400000031222"", ""400000031609"", ""400000031345"", ""400000031364"", ""400000030664"", ""400000030886""]"
400000026455,HP LaserJet Pro M16w,"[""400000026217"", ""400000030393""]","[""400000017602"", ""400000026018"", ""400000033100""]"
400000026573,HP LaserJet 4200,"[""400000027042"", ""400000030378""]","[""400000015038"", ""200000001820""]"
400000028863,Xerox Phaser 3250DN,"[""400000029747"", ""400000022915""]","[""400000016141"", ""400000030638"", ""400000021245""]"
400000032390,Konica Minolta Bizhub 458e,[],"[""400000021871"", ""400000016173"", ""400000031613"", ""400000030894"", ""400000031427"", ""400000032570"", ""400000032568"", ""400000031615"", ""400000030896"", ""400000030898"", ""400000032571""]"
400000028395,Canon Fax-L220,"[""400000028381"", ""400000030201""]","[""400000002831""]"
400000026831,Xerox Phaser 3200MFP,"[""400000015225"", ""400000030536""]","[""400000021215""]"
400000032356,Konica Minolta Bizhub PRO C1060L,"[""400000032832"", ""400000032833"", ""400000032831"", ""400000024198""]","[""400000033639"", ""400000033729"", ""400000032870"", ""400000033721"", ""400000031931"", ""400000033724"", ""400000033702"", ""400000033632"", ""400000033638"", ""400000031859"", ""400000033731"", ""400000033182"", ""400000031871"", ""400000033631"", ""400000033699"", ""400000033732"", ""400000033180"", ""400000032259"", ""400000031820"", ""400000031430"", ""400000030973"", ""400000031517"", ""400000031929"", ""400000033240"", ""400000033635"", ""400000033730"", ""400000030972"", ""400000033722"", ""400000031615"", ""400000033713"", ""400000033633"", ""400000033700"", ""400000033725"", ""400000033703"", ""400000031470"", ""400000031515"", ""400000033183"", ""400000033727"", ""400000033184"", ""400000031420"", ""400000031422"", ""400000033720"", ""400000033701"", ""400000033728"", ""400000033636"", ""400000031469"", ""400000031346"", ""400000033723"", ""400000031819"", ""400000031115"", ""400000031516"", ""400000033181"", ""400000032836"", ""400000031471"", ""400000031518""]"
400000028692,HP Laserjet Pro 400 Color MFP M475dn,"[""400000030587"", ""400000018143"", ""400000020487"", ""400000018145"", ""400000018144""]","[""400000015427"", ""400000016907"", ""400000029033"", ""400000016908"", ""400000026157"", ""400000022933""]"
400000026191,Kyocera FS-9130,"[""400000005606""]",[]
400000028399,Canon Fax-L250,"[""400000028381"", ""400000030201""]","[""400000002831""]"
400000033213,Konica Minolta Bizhub Pro C6501EP,[],[]
400000028970,Brother HL-2035R,"[""400000030304"", ""400000024237""]","[""400000023678""]"
400000029051,Canon i-SENSYS LBP6780,"[""400000014452"", ""400000030356"", ""400000016954"", ""400000030355""]","[""400000030165"", ""400000027143""]"
400000033524,Konica Minolta bizhub C3351i,[],[]
400000033152,Xerox WorkCentre WC7655,[],"[""400000032581"", ""400000032516"", ""400000032577"", ""400000031838"", ""400000032104"", ""400000033573"", ""400000032121""]"
400000028172,Canon i-SENSYS MF428x,"[""400000025991"", ""400000030326""]","[""400000033101""]"
400000032641,Xerox WorkCentre 7830,"[""400000032575"", ""400000032555"", ""400000031939"", ""400000031937"", ""400000031938"", ""400000031936""]","[""400000031851"", ""400000032567"", ""400000032574"", ""400000033247"", ""400000031850"", ""400000032562"", ""400000031853"", ""400000033246"", ""400000033245"", ""400000031852""]"
400000026662,Samsung ML-1750,"[""400000030435"", ""400000012655"", ""400000026132""]","[""400000022273"", ""200000001644"", ""400000027146""]"
400000032387,Konica Minolta Bizhub C368,[],"[""400000021871"", ""400000032106"", ""400000030897"", ""400000033724"", ""400000032568"", ""400000030896"", ""400000032571"", ""400000016173"", ""400000030947"", ""400000030894"", ""400000032500"", ""400000031615"", ""400000030898"", ""400000031612"", ""400000032569"", ""400000030946"", ""400000032570"", ""400000031673"", ""400000032105"", ""400000031520"", ""400000031087"", ""400000031222""]"
400000026481,Canon i-SENSYS MF4150,"[""400000013234"", ""400000012388"", ""400000030513"", ""400000011518"", ""400000013499""]","[""400000015958"", ""400000030633"", ""400000009229"", ""400000002831"", ""400000016407""]"
400000028409,Canon Fax-L280,"[""400000028381"", ""400000030201""]","[""400000002831""]"
400000026190,Kyocera FS-9120,"[""400000030282"", ""400000026195""]",[]
400000028807,Canon i-SENSYS LBP6030,"[""400000023401"", ""400000013848"", ""400000015579"", ""400000030274"", ""400000030350"", ""400000026129"", ""400000026130""]","[""400000012999"", ""400000014883"", ""400000009850"", ""400000030020"", ""400000017602"", ""400000030165"", ""400000030021""]"
400000032409,Xerox DocuColor DC242,[],"[""400000032581"", ""400000032516"", ""400000033704"", ""400000032107"", ""400000032577"", ""400000031838"", ""400000032104"", ""400000032151"", ""400000033573"", ""400000032121"", ""400000032108"", ""400000032149""]"
400000029738,Samsung SL-M3825DW,"[""400000029744""]",[]
400000033493,Konica Minolta Bizhub 4750,[],[]
400000027767,HP Color LaserJet 2600,"[""400000027165"", ""400000027163"", ""400000027162"", ""400000030574"", ""400000027164""]","[""400000024216"", ""400000020609"", ""400000022933""]"
400000028965,Brother MFC-1815,"[""400000030198"", ""400000028961""]","[""400000030641"", ""400000025926""]"
400000029792,Kyocera KM-C3232,"[""400000029793""]",[]
400000026273,Kyocera Ecosys P3045dn,"[""400000030411"", ""400000024269""]","[""400000030648"", ""400000030652"", ""400000024174"", ""400000024602"", ""400000030650"", ""400000030649"", ""400000024601"", ""400000030651"", ""400000033383""]"
400000027928,HP Color LaserJet CM1312,"[""400000016596"", ""400000016957"", ""400000030579"", ""400000016081"", ""400000015968"", ""400000016080""]","[""400000015427"", ""400000016907"", ""400000029033"", ""400000016908"", ""400000026157"", ""400000011107"", ""400000022933""]"
